,genre
tt0086250,"['action', 'crime', 'drama']"
tt0107048,"['comedy', 'drama', 'fantasy', 'romance', 'holiday']"
tt0246578,"['drama', 'mystery', 'fantasy']"
tt0240772,"['crime', 'thriller']"
tt0096874,"['adventure', 'comedy', 'science-fiction']"
tt0100403,"['action', 'science-fiction', 'thriller']"
tt0289043,"['horror', 'science-fiction', 'thriller']"
tt0387564,"['crime', 'horror', 'mystery']"
tt0181689,"['action', 'science-fiction', 'thriller']"
tt0458481,"['crime', 'thriller', 'action']"
tt0099088,"['adventure', 'comedy', 'science-fiction']"
tt0432348,['horror']
tt0088247,"['action', 'science-fiction', 'thriller']"
tt0068646,"['crime', 'drama']"
tt0099674,"['crime', 'drama', 'thriller']"
tt0360717,"['action', 'adventure', 'drama']"
tt0102926,"['crime', 'drama', 'thriller']"
tt0116282,"['crime', 'drama', 'thriller']"
tt0111161,"['crime', 'drama']"
tt0103064,"['action', 'science-fiction', 'thriller']"
tt0078748,"['horror', 'science-fiction']"
tt0103776,"['action', 'fantasy', 'superhero']"
tt0050083,['drama']
tt0378194,"['action', 'crime', 'thriller']"
tt0060196,['western']
tt0268978,"['drama', 'romance']"
tt0105236,"['crime', 'thriller']"
tt0054215,"['horror', 'thriller', 'mystery']"
tt0137523,['drama']
tt0145487,"['action', 'superhero', 'science-fiction']"
tt0316654,"['action', 'adventure', 'superhero', 'science-fiction']"
tt0413300,"['action', 'adventure', 'superhero', 'science-fiction']"
tt0360486,"['fantasy', 'horror', 'superhero', 'action']"
tt0095016,"['action', 'thriller']"
tt0120201,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0073195,"['adventure', 'horror', 'thriller']"
tt0322259,"['action', 'crime', 'thriller']"
tt0116629,"['action', 'adventure', 'science-fiction']"
tt0133093,"['action', 'science-fiction']"
tt0234215,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0242653,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0114814,"['crime', 'drama', 'thriller']"
tt0180093,"['drama', 'crime']"
tt0364569,"['action', 'drama', 'mystery', 'thriller']"
tt0213149,"['war', 'romance', 'history', 'drama', 'action']"
tt0090605,"['action', 'science-fiction', 'thriller']"
tt0110912,"['crime', 'thriller']"
tt0081505,"['horror', 'thriller']"
tt0092099,"['action', 'drama', 'adventure']"
tt0167404,"['drama', 'thriller', 'mystery']"
tt0365748,"['comedy', 'horror']"
tt0434409,"['action', 'thriller', 'science-fiction']"
tt0099685,"['crime', 'drama']"
tt0104431,"['adventure', 'comedy', 'family', 'holiday']"
tt0119177,"['mystery', 'science-fiction', 'thriller', 'romance']"
tt0083987,"['drama', 'history']"
tt0401855,"['action', 'fantasy', 'thriller']"
tt0075860,"['drama', 'science-fiction']"
tt0120815,"['drama', 'history', 'war']"
tt0100802,"['action', 'adventure', 'science-fiction']"
tt0104257,['drama']
tt0120685,"['action', 'science-fiction', 'thriller']"
tt0059578,['western']
tt0317919,"['action', 'adventure', 'thriller']"
tt0066999,"['action', 'crime', 'thriller']"
tt0482571,"['drama', 'mystery', 'science-fiction']"
tt0479143,['drama']
tt0398808,"['adventure', 'drama', 'family']"
tt0144084,"['crime', 'drama', 'thriller', 'horror']"
tt0089880,"['action', 'adventure', 'thriller', 'war']"
tt0095956,"['action', 'adventure', 'thriller', 'war']"
tt0084602,['drama']
tt0089927,['drama']
tt0100507,['drama']
tt0454921,['drama']
tt0407887,"['crime', 'drama', 'thriller']"
tt0396171,"['drama', 'fantasy', 'crime']"
tt0465494,"['action', 'drama', 'thriller']"
tt0292506,"['action', 'thriller']"
tt0435705,"['action', 'science-fiction', 'thriller']"
tt0343660,"['comedy', 'romance']"
tt0418279,"['action', 'adventure', 'science-fiction']"
tt0087538,"['drama', 'action', 'family']"
tt0078346,"['science-fiction', 'superhero', 'action', 'adventure']"
tt0948470,"['action', 'adventure', 'superhero', 'science-fiction']"
tt0443706,"['crime', 'drama', 'mystery', 'thriller']"
tt0289879,"['science-fiction', 'thriller']"
tt0146316,"['action', 'adventure', 'fantasy', 'thriller']"
tt0325703,"['action', 'adventure', 'fantasy', 'thriller']"
tt0458525,"['action', 'adventure', 'science-fiction', 'superhero']"
tt0373883,['horror']
tt0163651,"['comedy', 'romance']"
tt0120812,"['action', 'comedy', 'crime']"
tt0442933,"['animation', 'adventure', 'action']"
tt0449010,"['action', 'adventure', 'fantasy', 'family']"
tt0258463,"['action', 'drama', 'mystery', 'thriller']"
tt0296572,"['action', 'science-fiction']"
tt0270980,"['comedy', 'romance']"
tt0097428,"['comedy', 'fantasy']"
tt1230164,"['comedy', 'fantasy', 'science-fiction']"
tt0450385,"['horror', 'mystery']"
tt0141926,"['action', 'war', 'adventure']"
tt0130018,"['horror', 'mystery', 'thriller']"
tt0806088,"['comedy', 'drama', 'romance']"
tt0117571,"['crime', 'horror', 'mystery']"
tt0120082,"['horror', 'mystery']"
tt0795461,['comedy']
tt0425112,"['action', 'comedy', 'crime']"
tt0452623,"['crime', 'drama', 'mystery']"
tt0421715,"['drama', 'fantasy', 'romance']"
tt0478311,"['comedy', 'drama', 'romance']"
tt0497465,"['drama', 'romance']"
tt0293564,"['action', 'comedy', 'crime']"
tt0266915,"['action', 'comedy', 'crime']"
tt0373469,"['comedy', 'crime', 'mystery']"
tt0150992,"['drama', 'romance', 'comedy', 'musical']"
tt0106977,"['action', 'thriller', 'drama']"
tt0107978,"['action', 'adventure', 'crime', 'science-fiction', 'thriller']"
tt0103874,"['horror', 'romance']"
tt0200550,"['comedy', 'drama', 'music', 'romance']"
tt0477348,"['crime', 'drama', 'thriller']"
tt0469494,['drama']
tt0765010,"['drama', 'thriller', 'war']"
tt0295701,"['action', 'adventure', 'thriller', 'crime']"
tt0811080,"['family', 'action', 'adventure', 'comedy']"
tt0986264,['drama']
tt0462499,"['action', 'thriller', 'war']"
tt0478087,"['crime', 'drama']"
tt0103644,"['action', 'horror', 'science-fiction']"
tt0402022,"['science-fiction', 'action', 'thriller']"
tt0162222,"['adventure', 'drama']"
tt0829482,['comedy']
tt1055369,"['action', 'adventure', 'science-fiction']"
tt0832266,"['comedy', 'romance']"
tt0267626,"['thriller', 'drama', 'history', 'mystery', 'war']"
tt0936501,"['action', 'thriller']"
tt0419706,"['action', 'horror', 'science-fiction']"
tt0113497,"['adventure', 'fantasy', 'family']"
tt0091326,"['action', 'adventure', 'drama', 'romance', 'family']"
tt0172156,"['action', 'comedy', 'crime']"
tt0112740,"['thriller', 'action', 'drama']"
tt1099212,"['drama', 'fantasy', 'romance']"
tt0469916,"['horror', 'science-fiction', 'thriller']"
tt1033643,"['comedy', 'romance']"
tt0257076,"['action', 'crime', 'thriller']"
tt0117218,"['comedy', 'fantasy', 'science-fiction', 'romance']"
tt0389860,"['comedy', 'drama', 'fantasy']"
tt0164052,"['action', 'science-fiction', 'thriller']"
tt0335438,"['comedy', 'crime']"
tt0196229,['comedy']
tt0373074,"['action', 'comedy', 'crime', 'fantasy']"
tt0305357,"['action', 'adventure', 'comedy']"
tt0287978,"['action', 'fantasy', 'superhero']"
tt0287717,"['action', 'adventure', 'family', 'comedy', 'science-fiction', 'drama']"
tt0107362,"['action', 'adventure', 'comedy', 'fantasy', 'family']"
tt0463985,"['action', 'crime', 'drama', 'thriller']"
tt0267913,"['adventure', 'comedy', 'mystery']"
tt0119303,"['comedy', 'family']"
tt0112442,"['action', 'comedy', 'crime', 'thriller']"
tt0118571,"['action', 'thriller']"
tt0232500,"['action', 'crime', 'thriller']"
tt0452625,"['comedy', 'romance']"
tt0382992,['science-fiction']
tt0227538,"['action', 'adventure', 'comedy', 'family']"
tt0397065,"['horror', 'thriller', 'mystery']"
tt0892769,"['adventure', 'animation', 'fantasy', 'family']"
tt0367093,"['action', 'adventure', 'horror', 'science-fiction']"
tt0452608,"['action', 'science-fiction', 'thriller']"
tt0097647,"['adventure', 'family', 'action', 'drama']"
tt0910970,"['animation', 'family', 'science-fiction']"
tt0286788,"['comedy', 'romance', 'drama', 'family']"
tt0248126,"['comedy', 'drama']"
tt0267804,"['action', 'science-fiction', 'thriller']"
tt0088944,"['action', 'adventure', 'thriller']"
tt0331632,"['adventure', 'comedy', 'fantasy', 'mystery']"
tt0364045,['thriller']
tt0844760,"['science-fiction', 'action', 'adventure']"
tt0109190,"['adventure', 'children', 'comedy', 'crime']"
tt0082495,"['horror', 'thriller']"
tt1130884,"['drama', 'mystery', 'thriller']"
tt0213890,"['drama', 'romance', 'musical']"
tt0286112,"['action', 'comedy']"
tt1093370,"['comedy', 'drama', 'romance']"
tt0426592,"['action', 'comedy', 'science-fiction', 'superhero']"
tt0203019,['drama']
tt0120860,"['action', 'horror', 'thriller', 'crime']"
tt0838283,['comedy']
tt0338459,"['action', 'adventure', 'comedy', 'science-fiction', 'family']"
tt1010048,"['drama', 'romance', 'game-show']"
tt0229440,"['horror', 'mystery', 'fantasy']"
tt0450314,"['action', 'crime']"
tt0166792,"['animation', 'mystery', 'family', 'horror']"
tt0409459,"['mystery', 'science-fiction', 'action']"
tt0758746,['horror']
tt1205489,['drama']
tt0481536,"['adventure', 'comedy']"
tt1097636,"['adventure', 'animation', 'mystery', 'family', 'comedy']"
tt0867418,"['animation', 'comedy', 'family', 'mystery', 'fantasy', 'adventure']"
tt1020530,"['horror', 'thriller']"
tt0934706,"['action', 'animation', 'science-fiction', 'superhero', 'family']"
tt1013752,"['action', 'crime', 'drama', 'thriller']"
tt0448011,"['action', 'mystery', 'science-fiction', 'thriller']"
tt1075417,"['action', 'adventure', 'fantasy', 'science-fiction', 'thriller', 'family']"
tt0902272,"['action', 'adventure', 'animation', 'science-fiction', 'superhero', 'family']"
tt1166100,"['action', 'thriller', 'romance']"
tt1182937,"['comedy', 'drama', 'romance']"
tt0449994,"['romance', 'history', 'drama']"
tt0347473,['drama']
tt0986213,"['drama', 'romance']"
tt0833476,"['drama', 'romance']"
tt0833553,"['comedy', 'romance', 'family']"
tt0441048,"['action', 'crime', 'drama', 'thriller']"
tt0292490,"['drama', 'romance']"
tt1220719,"['action', 'drama', 'history']"
tt0466460,['comedy']
tt0367110,['drama']
tt1287845,"['animation', 'family', 'action']"
tt1340838,"['horror', 'mystery']"
tt0433416,['drama']
tt0422091,"['action', 'crime', 'drama', 'thriller']"
tt0461936,"['action', 'drama', 'thriller']"
tt1136608,['science-fiction']
tt1111422,"['thriller', 'crime', 'action']"
tt1105709,"['thriller', 'action', 'mystery']"
tt1119646,['comedy']
tt0995031,"['comedy', 'horror', 'thriller']"
tt1391544,['comedy']
tt0112870,"['comedy', 'drama', 'romance']"
tt0814243,"['action', 'adventure', 'comedy', 'fantasy', 'anime']"
tt0106333,"['crime', 'thriller']"
tt1017456,"['action', 'crime', 'drama', 'thriller']"
tt1275863,"['comedy', 'drama', 'romance']"
tt0169102,"['drama', 'romance', 'adventure', 'musical']"
tt1156398,"['comedy', 'horror']"
tt1022603,"['comedy', 'drama', 'romance']"
tt1131734,"['horror', 'comedy']"
tt0499549,"['action', 'adventure', 'fantasy', 'science-fiction']"
tt1043451,['drama']
tt1093908,"['comedy', 'romance']"
tt0872190,"['action', 'drama', 'thriller']"
tt0477252,"['thriller', 'comedy']"
tt0419058,['comedy']
tt1187043,"['comedy', 'drama']"
tt0476805,"['comedy', 'crime']"
tt0418362,"['comedy', 'romance', 'musical']"
tt0346457,"['drama', 'history']"
tt1104001,"['action', 'adventure', 'science-fiction']"
tt1075747,"['action', 'drama', 'fantasy', 'thriller', 'western']"
tt0405507,"['drama', 'thriller']"
tt0330843,"['drama', 'romance']"
tt0955308,"['adventure', 'action', 'drama']"
tt0307873,['thriller']
tt0811066,"['action', 'crime', 'history']"
tt0432047,"['action', 'drama', 'crime']"
tt0323013,"['action', 'drama', 'romance', 'war']"
tt0371735,['comedy']
tt1324059,"['comedy', 'drama', 'romance']"
tt0242519,"['comedy', 'crime']"
tt0347332,['action']
tt0446029,"['action', 'comedy', 'romance']"
tt1197624,"['crime', 'thriller', 'drama']"
tt1259521,"['horror', 'mystery', 'thriller']"
tt0989757,"['drama', 'romance', 'war']"
tt0832449,"['action', 'adventure', 'anime']"
tt1250777,"['action', 'crime', 'superhero']"
tt0349889,"['action', 'thriller']"
tt0978764,"['action', 'fantasy', 'thriller']"
tt0985694,"['action', 'comedy', 'thriller']"
tt0479751,"['action', 'drama']"
tt1252596,"['comedy', 'romance', 'action']"
tt1037116,"['action', 'adventure', 'comedy', 'drama', 'anime']"
tt1216300,"['crime', 'romance', 'drama']"
tt0254481,"['action', 'science-fiction', 'romance', 'adventure']"
tt1188996,"['drama', 'romance']"
tt1434447,"['comedy', 'drama', 'romance']"
tt1375666,"['action', 'adventure', 'science-fiction']"
tt0944835,"['action', 'mystery', 'thriller']"
tt1320253,"['action', 'thriller', 'adventure']"
tt1386588,"['action', 'comedy', 'crime']"
tt0472399,"['action', 'crime', 'thriller']"
tt1182884,"['drama', 'comedy', 'romance']"
tt0133024,"['action', 'comedy', 'drama', 'romance', 'musical']"
tt0116630,"['drama', 'action']"
tt1053424,"['action', 'crime', 'science-fiction', 'thriller']"
tt0476649,['thriller']
tt0814255,"['adventure', 'fantasy', 'family']"
tt0432637,"['action', 'science-fiction', 'superhero']"
tt0077451,"['action', 'adventure', 'comedy', 'crime', 'thriller']"
tt0113326,"['action', 'comedy', 'crime', 'thriller']"
tt0149573,"['drama', 'romance', 'musical', 'music']"
tt1373156,"['romance', 'thriller']"
tt1424381,"['action', 'science-fiction', 'thriller']"
tt1279935,"['comedy', 'action', 'adventure']"
tt0381061,"['action', 'adventure', 'thriller']"
tt0120903,"['action', 'adventure', 'science-fiction', 'superhero']"
tt0290334,"['action', 'adventure', 'science-fiction', 'superhero']"
tt0376994,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0098999,"['action', 'crime', 'drama']"
tt1334470,"['drama', 'action', 'adventure', 'crime', 'romance', 'thriller']"
tt1386932,"['action', 'drama', 'history']"
tt1074638,"['action', 'adventure', 'thriller']"
tt1285016,['drama']
tt1291465,"['drama', 'thriller']"
tt1001526,"['action', 'animation', 'comedy', 'science-fiction', 'family', 'superhero']"
tt1399103,"['action', 'adventure', 'science-fiction']"
tt1375670,['comedy']
tt1155076,"['action', 'adventure', 'drama', 'family']"
tt1502397,"['action', 'crime', 'thriller']"
tt0451803,"['comedy', 'drama', 'romance']"
tt1245526,"['action', 'adventure', 'comedy', 'crime', 'thriller']"
tt1667838,"['comedy', 'drama', 'romance']"
tt1285241,"['action', 'thriller']"
tt0805184,"['comedy', 'thriller', 'romance']"
tt1485763,"['adventure', 'fantasy', 'anime']"
tt1562871,"['action', 'adventure', 'science-fiction', 'superhero']"
tt1438298,"['drama', 'romance']"
tt1629391,['comedy']
tt1395054,"['crime', 'drama', 'thriller']"
tt1289401,"['fantasy', 'action', 'comedy']"
tt1403865,"['western', 'drama', 'adventure']"
tt1455811,"['comedy', 'drama']"
tt0997084,"['action', 'adventure', 'anime']"
tt1006926,"['action', 'adventure', 'anime']"
tt1010435,"['action', 'adventure', 'anime']"
tt1018764,"['action', 'comedy', 'anime']"
tt1059950,"['action', 'comedy', 'anime', 'fantasy', 'science-fiction', 'adventure']"
tt1206326,"['action', 'adventure', 'comedy', 'anime']"
tt1375789,"['thriller', 'action', 'adventure', 'crime']"
tt1833673,"['action', 'crime']"
tt1411697,['comedy']
tt0964517,['drama']
tt0945513,"['mystery', 'science-fiction', 'thriller']"
tt1731767,"['animation', 'comedy', 'family', 'mystery']"
tt0110438,"['action', 'comedy']"
tt1606378,"['action', 'thriller']"
tt1293847,"['action', 'adventure', 'crime']"
tt1216475,"['adventure', 'animation', 'comedy', 'family']"
tt1194173,"['action', 'thriller']"
tt1454468,"['drama', 'science-fiction', 'thriller']"
tt1302011,"['animation', 'family', 'comedy']"
tt0770828,"['action', 'adventure', 'science-fiction', 'superhero']"
tt0401729,"['action', 'adventure', 'science-fiction']"
tt1637688,"['action', 'science-fiction', 'thriller']"
tt1270798,"['action', 'adventure', 'science-fiction', 'superhero']"
tt0409847,"['action', 'science-fiction', 'thriller', 'western']"
tt1702433,"['animation', 'family', 'holiday', 'comedy', 'fantasy']"
tt1632708,"['comedy', 'romance']"
tt1596343,"['action', 'crime', 'thriller']"
tt0461209,"['crime', 'thriller']"
tt1499658,"['comedy', 'crime']"
tt1500491,"['action', 'science-fiction', 'thriller']"
tt1610452,"['comedy', 'drama', 'romance']"
tt0346507,"['drama', 'romance', 'music']"
tt1433810,['drama']
tt1478338,"['comedy', 'romance']"
tt1517489,"['action', 'comedy', 'family']"
tt1229238,"['action', 'adventure', 'thriller']"
tt1754920,['thriller']
tt0374271,"['thriller', 'romance', 'action', 'drama']"
tt1210819,"['action', 'adventure', 'western']"
tt1847645,"['action', 'animation', 'comedy', 'family']"
tt1573072,"['comedy', 'romance']"
tt1694542,"['comedy', 'drama', 'romance']"
tt1650554,"['action', 'adventure', 'crime', 'superhero']"
tt1562872,"['comedy', 'drama', 'romance']"
tt1318514,"['action', 'drama', 'science-fiction', 'thriller']"
tt0300533,"['action', 'drama']"
tt1386703,"['action', 'science-fiction', 'thriller']"
tt1335975,"['action', 'fantasy', 'drama']"
tt0780504,"['crime', 'drama', 'thriller']"
tt1661382,['comedy']
tt1926313,"['comedy', 'drama', 'romance']"
tt1754565,"['action', 'drama']"
tt1934231,"['action', 'comedy']"
tt1853728,"['drama', 'western']"
tt1300854,"['action', 'adventure', 'science-fiction', 'superhero']"
tt1535108,"['action', 'drama', 'science-fiction', 'thriller']"
tt1663662,"['action', 'adventure', 'science-fiction']"
tt0803096,"['action', 'adventure', 'fantasy']"
tt0449951,"['thriller', 'action', 'romance']"
tt1672723,"['action', 'animation', 'crime', 'superhero']"
tt1918965,"['action', 'crime', 'drama', 'thriller']"
